Date,Price,Open,High,Low,Volume,Chg%
"Aug 01, 2017",9.5406,9.5362,9.5572,9.5247,0,-0.04%
"Aug 02, 2017",9.4668,9.5382,9.5416,9.4579,0,-0.77%
"Aug 03, 2017",9.4842,9.4634,9.485,9.4467,0,0.18%
"Aug 04, 2017",9.4628,9.4792,9.4941,9.4528,0,-0.23%
"Aug 07, 2017",9.4981,9.4564,9.5027,9.4562,0,0.37%
"Aug 08, 2017",9.4971,9.4942,9.5254,9.4896,0,-0.01%
"Aug 09, 2017",9.5686,9.4942,9.5711,9.4885,0,0.75%
"Aug 10, 2017",9.642,9.5651,9.642,9.5651,0,0.77%
"Aug 11, 2017",9.6238,9.6392,9.645,9.5985,0,-0.19%
"Aug 14, 2017",9.607,9.6169,9.6392,9.5972,0,-0.17%
"Aug 15, 2017",9.5909,9.6061,9.6109,9.5893,0,-0.17%
"Aug 16, 2017",9.5897,9.5917,9.62,9.5806,0,-0.01%
"Aug 17, 2017",9.6128,9.591,9.6334,9.591,0,0.24%
"Aug 18, 2017",9.6076,9.611,9.6166,9.5942,0,-0.05%
"Aug 21, 2017",9.618,9.6096,9.6189,9.5982,0,0.11%
"Aug 22, 2017",9.617,9.6177,9.6409,9.617,0,-0.01%
"Aug 23, 2017",9.6181,9.6164,9.6314,9.6136,0,0.01%
"Aug 24, 2017",9.6135,9.6181,9.6299,9.609,0,-0.05%
"Aug 25, 2017",9.6251,9.6152,9.6296,9.609,0,0.12%
"Aug 28, 2017",9.6699,9.6208,9.6699,9.6164,0,0.47%
"Aug 29, 2017",9.7041,9.6538,9.7142,9.6507,0,0.35%
"Aug 30, 2017",9.7038,9.7045,9.7322,9.6922,0,0.00%
"Aug 31, 2017",9.702,9.7087,9.7139,9.6784,0,-0.02%
"Sep 01, 2017",9.7613,9.7061,9.7833,9.7018,0,0.61%
"Sep 04, 2017",9.8056,9.7615,9.8431,9.7615,0,0.45%
"Sep 05, 2017",9.8039,9.8059,9.8352,9.7844,0,-0.02%
"Sep 06, 2017",9.8192,9.8003,9.8447,9.8003,0,0.16%
"Sep 07, 2017",9.8689,9.8219,9.8743,9.8148,0,0.51%
"Sep 08, 2017",9.8408,9.8701,9.9351,9.8408,0,-0.28%
"Sep 11, 2017",9.7914,9.8059,9.8274,9.789,0,-0.50%
"Sep 12, 2017",9.7975,9.788,9.8021,9.7655,0,0.06%
"Sep 13, 2017",9.783,9.7998,9.8243,9.7828,0,-0.15%
"Sep 14, 2017",9.7807,9.7834,9.8088,9.769,0,-0.02%
"Sep 15, 2017",9.784,9.779,9.8079,9.779,0,0.03%
"Sep 18, 2017",9.7591,9.7872,9.7959,9.75,0,-0.25%
"Sep 19, 2017",9.7665,9.7622,9.7793,9.7278,0,0.08%
"Sep 20, 2017",9.7785,9.7683,9.8165,9.7683,0,0.12%
"Sep 21, 2017",9.8346,9.7777,9.8477,9.736,0,0.57%
"Sep 22, 2017",9.8308,9.8299,9.887,9.8216,0,-0.04%
"Sep 25, 2017",9.8362,9.8243,9.846,9.8021,0,0.05%
"Sep 26, 2017",9.8583,9.8358,9.884,9.8328,0,0.22%
"Sep 27, 2017",9.8931,9.869,9.9134,9.8515,0,0.35%
"Sep 28, 2017",9.8244,9.9059,9.9168,9.8237,0,-0.69%
"Sep 29, 2017",9.816,9.8225,9.8583,9.7744,0,-0.09%
"Oct 02, 2017",9.816,0.0009,0.0009,0.0009,0,0.00%
"Oct 03, 2017",9.8423,9.8589,9.8653,9.8393,0,0.27%
"Oct 04, 2017",9.7739,9.8212,9.8272,9.7619,0,-0.69%
"Oct 05, 2017",9.7912,9.7837,9.7988,9.7657,0,0.18%
"Oct 06, 2017",9.8295,9.7995,9.8303,9.7995,0,0.39%
"Oct 09, 2017",9.8642,9.8316,9.8786,9.8248,0,0.35%
"Oct 10, 2017",9.9293,9.8615,9.9345,9.8615,0,0.66%
"Oct 11, 2017",9.8873,9.9353,9.9353,9.8776,0,-0.42%
"Oct 12, 2017",9.8755,9.8863,9.8988,9.8726,0,-0.12%
"Oct 13, 2017",9.8334,9.8725,9.8988,9.8334,0,-0.43%
"Oct 16, 2017",9.8181,9.8286,9.8476,9.8181,0,-0.16%
"Oct 17, 2017",9.8181,9.8184,9.834,9.7956,0,0.00%
"Oct 18, 2017",9.816,9.821,9.8482,9.816,0,-0.02%
"Oct 19, 2017",9.8253,9.8146,9.8349,9.8028,0,0.09%
"Oct 20, 2017",9.824,9.8254,9.8408,9.812,0,-0.01%
"Oct 23, 2017",9.7925,9.8233,9.8233,9.7861,0,-0.32%
"Oct 24, 2017",9.8088,9.7937,9.8208,9.7886,0,0.17%
"Oct 25, 2017",9.7792,9.8107,9.8255,9.766,0,-0.30%
"Oct 26, 2017",9.7612,9.779,9.7976,9.7612,0,-0.18%
"Oct 27, 2017",9.7784,9.7578,9.7875,9.7299,0,0.18%
"Oct 30, 2017",9.7585,9.7899,9.7931,9.7539,0,-0.20%
"Oct 31, 2017",9.759,9.7579,9.7881,9.7579,0,0.01%
"Nov 01, 2017",9.7783,9.7568,9.7796,9.7452,0,0.20%
"Nov 02, 2017",9.7709,9.7797,9.8072,9.7688,0,-0.08%
"Nov 03, 2017",9.7244,9.773,9.7832,9.7244,0,-0.48%
"Nov 06, 2017",9.7418,9.7202,9.7625,9.7202,0,0.18%
"Nov 07, 2017",9.7982,9.7401,9.8097,9.7399,0,0.58%
"Nov 08, 2017",9.7947,9.7991,9.8181,9.792,0,-0.04%
"Nov 09, 2017",9.785,9.7937,9.8035,9.7773,0,-0.10%
"Nov 10, 2017",9.8156,9.7843,9.8186,9.7796,0,0.31%
"Nov 13, 2017",9.8547,9.8015,9.87,9.7993,0,0.40%
