Date,USD,CRUDE,GOLD,Open,High,Low,Close,10DMA,EMA
20-Nov-17,65.10000044,3672.320039,2958.807482,10287.2,10309.85,10261.5,10298.75,10261.07,10266.32784
21-Nov-17,64.88000119,3686.78801,2937.703069,10329.25,10358.7,10315.05,10326.9,10258.745,10277.34096
22-Nov-17,64.88000119,3748.978703,2943.366682,10350.8,10368.7,10309.55,10342.3,10262.66,10289.15169
23-Nov-17,64.57000124,3766.479905,2947.374626,10358.45,10374.3,10307.3,10348.75,10266.64,10299.98775
24-Nov-17,64.67999894,3797.017759,2944.666767,10366.8,10404.5,10362.25,10389.7,10273.435,10316.29907
27-Nov-17,64.47700189,3759.349694,2949.91342,10361.05,10407.15,10340.2,10399.55,10290.895,10331.4356
28-Nov-17,64.40999798,3726.253766,2944.198604,10387.9,10409.55,10355.2,10370.25,10309.26,10338.49276
29-Nov-17,64.35999998,3713.719368,2937.599511,10376.65,10392.95,10345.9,10361.3,10333.585,10342.63953
30-Nov-17,64.49000018,3710.878396,2923.805625,10332.7,10332.7,10211.25,10226.55,10334.765,10321.53235
1-Dec-17,64.52000023,3760.902126,2928.883773,10263.7,10272.7,10108.55,10121.8,10318.585,10285.21737
4-Dec-17,64.38000064,3723.229751,2914.763569,10175.05,10179.2,10095.7,10127.75,10301.485,10256.58694
5-Dec-17,64.35999998,3703.556774,2905.000668,10118.25,10147.95,10069.1,10118.25,10280.62,10231.43477
6-Dec-17,64.5300009,3669.756831,2898.3491,10088.8,10104.2,10033.35,10044.1,10250.8,10197.3739
7-Dec-17,64.57000124,3634.378425,2877.764092,10063.45,10182.65,10061.9,10166.7,10232.595,10191.79683
8-Dec-17,64.47999943,3690.855158,2854.500405,10198.45,10270.85,10195.25,10265.65,10220.19,10205.22468
11-Dec-17,64.35500072,3698.185006,2844.343312,10310.5,10329.2,10282.05,10322.25,10212.46,10226.50201
12-Dec-17,64.40999798,3739.102037,2819.538272,10324.9,10326.1,10230.2,10240.15,10199.45,10228.98346
13-Dec-17,64.45999893,3686.399226,2816.528516,10236.6,10296.55,10169.85,10192.95,10182.615,10222.43192
14-Dec-17,64.33999932,3635.552233,2833.961056,10229.3,10276.1,10141.55,10252.1,10185.17,10227.82612
15-Dec-17,64.08000055,3669.15408,2829.887003,10345.65,10373.1,10319.65,10333.25,10206.315,10246.9941
18-Dec-17,64.2100006,3687.167898,2839.166875,10263.1,10443.55,10074.8,10388.75,10232.415,10272.7679
19-Dec-17,64.06000116,3689.283382,2844.343312,10414.8,10472.2,10406,10463.2,10266.91,10307.39192
20-Dec-17,64.11500077,3705.746218,2847.518245,10494.4,10494.45,10437.15,10444.2,10306.92,10332.26611
21-Dec-17,64.01999882,3719.11586,2849.286966,10473.95,10473.95,10426.9,10440.3,10334.28,10351.90864
22-Dec-17,64.01999882,3725.114232,2857.183674,10457.3,10501.1,10448.25,10493,10357.015,10377.56161
26-Dec-17,64.05000204,3786.858374,2876.489302,10512.3,10545.45,10477.95,10531.5,10377.94,10405.55041
27-Dec-17,64.11999981,3824.903907,2890.01471,10531.05,10552.4,10469.25,10490.75,10403,10421.04125
28-Dec-17,64.08000055,3822.854538,2902.403771,10498.2,10534.55,10460.45,10477.9,10431.495,10431.3792
29-Dec-17,63.84000163,3845.180845,2904.91628,10492.35,10538.7,10488.65,10530.7,10459.355,10449.43753
1-Jan-18,63.67999833,3824.551322,2913.846306,10531.7,10537.85,10423.1,10435.55,10469.585,10446.91252
2-Jan-18,63.45999907,3836.70322,2917.467755,10477.55,10495.2,10404.65,10442.2,10474.93,10446.0557
3-Jan-18,63.50499835,3871.198635,2922.122513,10482.65,10503.6,10429.55,10443.2,10472.93,10445.53648
4-Jan-18,63.39999864,3923.56972,2914.899509,10469.4,10513,10441.45,10504.8,10478.99,10456.31167
5-Jan-18,63.33999923,3893.756509,2922.199364,10534.25,10566.1,10520.1,10558.85,10490.845,10474.955
8-Jan-18,63.4749998,3908.16958,2923.070627,10591.7,10631.2,10588.55,10623.6,10503.905,10501.98136
9-Jan-18,63.66999992,3962.762441,2920.654577,10645.1,10659.15,10603.6,10637,10514.455,10526.53021
10-Jan-18,63.63000121,4039.257682,2929.329916,10652.05,10655.5,10592.7,10632.2,10528.6,10545.7429
11-Jan-18,63.68999988,4081.322926,2934.246471,10637.05,10664.6,10612.35,10651.2,10545.93,10564.91692
12-Jan-18,63.60999845,4039.904202,2949.652383,10682.55,10690.4,10597.1,10681.25,10560.985,10586.06839
15-Jan-18,63.51500148,4092.156095,2972.042001,10718.5,10782.65,10713.8,10741.55,10591.585,10614.33777
16-Jan-18,64.01999882,4099.012604,2979.986411,10761.5,10762.35,10687.85,10700.45,10617.41,10629.99454
17-Jan-18,63.88499882,4069.573382,2976.332206,10702.45,10803,10666.75,10788.55,10651.945,10658.8228
18-Jan-18,63.86999951,4081.321146,2961.681761,10873.4,10887.5,10782.4,10817,10683.165,10687.58229
19-Jan-18,63.83000181,4037.687761,2971.326697,10829.2,10906.85,10793.9,10894.7,10716.75,10725.24006
22-Jan-18,63.8899988,4058.669883,2980.092979,10883.2,10975.1,10881.4,10966.2,10751.01,10769.05096
23-Jan-18,63.76000123,4098.224693,2987.419974,10997.4,11092.9,10994.55,11083.7,10795.68,10826.25987
24-Jan-18,63.66000059,4123.891306,3010.008278,11069.35,11110.1,11046.15,11086,10841.06,10873.48535
25-Jan-18,63.51500148,4202.835264,3033.336367,11095.6,11095.6,11009.2,11069.65,10882.905,10909.15165
29-Jan-18,63.60000178,4182.06353,3006.831521,11079.35,11171.55,11075.95,11130.4,10927.82,10949.37862
30-Jan-18,63.68999988,4122.604351,3005.530176,11120.85,11121.1,11033.9,11049.65,10958.63,10967.60978
31-Jan-18,63.55000092,4089.633999,3007.129905,11018.8,11058.5,10979.3,11027.7,10991.355,10978.53528
1-Feb-18,63.98000139,4172.085463,3026.671025,11044.55,11117.35,10878.8,11016.9,11014.19,10985.51068
2-Feb-18,64.13000023,4198.583019,3044.788844,10938.2,10954.95,10736.1,10760.6,11008.55,10944.61783
5-Feb-18,64.13999966,4156.045122,3029.320796,10604.3,10702.75,10586.8,10666.55,10985.735,10894.06004
6-Feb-18,64.22999889,4096.334813,3043.278463,10295.15,10594.15,10276.3,10498.25,10938.94,10822.09458
7-Feb-18,64.28000163,4039.519487,3013.282549,10607.2,10614,10446.4,10476.7,10878.24,10759.29557
8-Feb-18,64.29999807,3948.958886,2993.097916,10518.5,10637.8,10479.55,10576.85,10827.325,10726.12364
9-Feb-18,64.37499827,3866.322097,3000.903272,10416.5,10480.2,10398.2,10454.95,10765.855,10676.81935
12-Feb-18,64.28000163,3864.127716,3011.476738,10518.2,10555.5,10485.4,10539.75,10706.79,10651.89765
14-Feb-18,64.1000001,3786.81039,3035.776628,10585.75,10590.55,10456.65,10500.9,10651.915,10624.44353
15-Feb-18,63.9000011,3879.562199,3060.18153,10537.9,10618.1,10511.05,10545.5,10603.695,10610.09016
16-Feb-18,64.21499798,3938.009669,3076.979883,10596.2,10612.9,10434.05,10452.3,10547.235,10581.40104
19-Feb-18,64.25000138,4023.210203,3075.560367,10488.9,10489.35,10302.75,10378.4,10509.015,10544.49176
20-Feb-18,64.86000001,4025.904127,3062.674572,10391,10429.35,10347.65,10360.4,10478.4,10511.02053
21-Feb-18,64.80500046,3987.312088,3046.653404,10426,10426.1,10349.6,10397.45,10468.32,10490.37134
22-Feb-18,64.97499924,4035.453571,3047.433299,10354.35,10397.55,10340.65,10382.7,10458.92,10470.79474
23-Feb-18,64.71000019,4090.365045,3047.442586,10408.1,10499.1,10396.65,10491.05,10450.34,10474.47751
26-Feb-18,64.76999817,4131.787672,3059.245345,10526.55,10592.95,10520.2,10582.6,10463.105,10494.13615
27-Feb-18,64.91999844,4130.656329,3047.498309,10615.2,10631.65,10537.25,10554.3,10464.56,10505.07503
28-Feb-18,65.21000131,4088.055902,3037.131976,10488.95,10535.5,10461.55,10492.85,10463.755,10502.8523
1-Mar-18,65.23000197,3991.86988,3020.983753,10479.95,10525.5,10447.15,10458.35,10455.04,10494.76097
5-Mar-18,65.02500211,4033.243954,3046.087301,10428.3,10428.7,10323.9,10358.85,10445.695,10470.04988
6-Mar-18,64.90499791,4072.743611,3052.074495,10420.5,10441.35,10215.9,10249.25,10432.78,10429.90445
7-Mar-18,64.88000119,4020.40825,3053.658894,10232.95,10243.35,10141.55,10154.2,10412.16,10379.77637
8-Mar-18,65.10500167,3960.805645,3046.690532,10216.25,10270.35,10146.4,10242.65,10396.68,10354.8443
9-Mar-18,65.12500158,3974.408714,3037.067408,10271.3,10296.7,10211.9,10226.85,10381.095,10331.57261
12-Mar-18,64.98500211,3993.014817,3033.612426,10301.6,10433.65,10295.45,10421.4,10374.13,10347.90486
13-Mar-18,64.85499849,3958.696021,3033.078757,10389.5,10478.6,10377.85,10426.85,10358.555,10362.25852
14-Mar-18,64.83999855,3945.229387,3044.964998,10393.05,10420.35,10336.3,10410.9,10344.215,10371.10243
15-Mar-18,64.98999836,3974.362715,3035.822708,10405.45,10420,10346.2,10360.15,10330.945,10369.11108
16-Mar-18,64.98999836,4012.940799,3025.141955,10345.15,10346.3,10180.25,10195.15,10304.625,10337.48179
19-Mar-18,65.2200001,4041.115176,3028.522626,10215.35,10224.55,10075.3,10094.25,10278.165,10293.25783
20-Mar-18,65.21000131,4132.641502,3028.229152,10051.55,10155.65,10049.1,10124.35,10265.675,10262.54731
21-Mar-18,65.18000207,4210.490911,3039.134941,10181.95,10227.3,10132.95,10155.25,10265.78,10243.03871
22-Mar-18,65.10500167,4223.984828,3057.262527,10167.5,10207.85,10105.4,10114.75,10252.99,10219.71349
23-Mar-18,64.98999836,4236.984599,3083.07975,9968.8,10027.7,9951.9,9998.05,10230.11,10179.41104
26-Mar-18,64.82500134,4253.768357,3088.81263,9989.15,10143.5,9958.55,10130.65,10201.035,10170.5454
27-Mar-18,64.94500068,4259.465984,3081.778063,10188,10207.9,10139.65,10184.15,10176.765,10173.01896
28-Mar-18,65.15999809,4197.914311,3071.668162,10143.6,10158.35,10096.9,10113.7,10147.045,10162.23369
2-Apr-18,65.12999817,4175.099833,3077.349171,10151.65,10220.1,10127.75,10211.8,10132.21,10171.24575
3-Apr-18,65.00000163,4121.656357,3080.297187,10186.85,10255.35,10171.05,10245,10137.195,10184.65561
4-Apr-18,65.04499943,4087.714091,3093.89667,10274.6,10279.85,10111.3,10128.4,10140.61,10174.42732
5-Apr-18,64.89000009,4127.420193,3061.418171,10228.45,10331.8,10227.45,10325.15,10160.69,10201.83144
6-Apr-18,64.93000124,4081.632024,3063.800583,10322.75,10350.45,10290.85,10331.6,10178.325,10225.42573
9-Apr-18,64.95499853,4084.535737,3070.442082,10333.7,10397.7,10328.5,10379.35,10204.785,10253.41196
10-Apr-18,64.94999922,4202.675839,3082.044012,10412.9,10424.85,10381.5,10402.25,10245.205,10280.47342
11-Apr-18,65.26000041,4319.024097,3123.350481,10428.15,10428.15,10355.6,10417.15,10273.855,10305.32371
12-Apr-18,65.29000088,4352.549411,3115.255093,10410.65,10469.9,10395.25,10458.65,10301.305,10333.20122
13-Apr-18,65.25500088,4386.707466,3105.069336,10495.3,10519.9,10451.45,10480.6,10337.995,10360.00099
16-Apr-18,65.47000161,4354.902042,3125.673973,10398.3,10540.15,10396.35,10528.35,10369.65,10390.6099
17-Apr-18,65.67999982,4343.915293,3130.635143,10557.3,10560.45,10495.65,10548.7,10400.02,10419.35356
18-Apr-18,65.72000073,4442.404062,3144.446436,10578.9,10594.2,10509.7,10526.2,10439.8,10438.78018
19-Apr-18,65.86999976,4541.772266,3153.987113,10563.65,10572.2,10546.2,10565.3,10463.815,10461.78379
20-Apr-18,66.20999865,4515.321155,3145.326674,10560.35,10582.35,10527.45,10564.05,10487.06,10480.37764
23-Apr-18,66.53000074,4521.090751,3130.321547,10592.8,10638.35,10514.95,10584.7,10507.595,10499.34534
24-Apr-18,66.41000087,4576.49983,3128.411924,10578.1,10636.8,10569,10614.35,10528.805,10520.25528
25-Apr-18,66.91999901,4539.247804,3138.032642,10612.4,10612.6,10536.45,10570.55,10544.145,10529.39978
26-Apr-18,66.80500201,4566.414641,3129.253829,10586.5,10628.4,10559.65,10617.8,10560.06,10545.47254
27-Apr-18,66.62000158,4541.450133,3119.92038,10651.65,10719.8,10647.55,10692.3,10581.23,10572.16845
30-Apr-18,66.45999823,4528.864442,3102.997806,10705.75,10759,10704.6,10739.35,10602.33,10602.56509
2-May-18,66.68999927,4503.231814,3095.898554,10783.85,10784.65,10689.8,10718.05,10619.265,10623.56235
3-May-18,66.67000017,4529.171504,3100.929038,10720.15,10720.6,10647.45,10679.65,10634.61,10633.7601
4-May-18,66.82000075,4611.234745,3105.551484,10700.45,10700.45,10601.6,10618.25,10639.905,10630.94008
7-May-18,67.13999918,4738.737974,3125.820528,10653.15,10725.65,10635.65,10715.5,10655.05,10646.31461
8-May-18,67.12999791,4650.393716,3117.265286,10757.9,10758.55,10689.4,10717.8,10668.36,10659.31196
9-May-18,67.34999976,4779.760107,3127.159695,10693.35,10766.25,10689.85,10741.7,10681.095,10674.2916
10-May-18,67.24500057,4790.181627,3137.569889,10779.65,10785.55,10705,10716.55,10695.695,10681.97495
11-May-18,67.35999864,4794.906296,3151.075147,10741.95,10812.05,10724.45,10806.5,10714.565,10704.61587
14-May-18,67.55999902,4779.539398,3150.638319,10815.15,10834.85,10774.75,10806.6,10725.995,10723.15844
15-May-18,68.07999836,4839.083955,3135.444951,10812.6,10929.2,10781.4,10801.85,10732.245,10737.46599
16-May-18,67.77500028,4820.047166,3104.635531,10751.95,10790.45,10699.7,10741.1,10734.55,10738.12672
17-May-18,67.76500182,4865.563585,3094.882921,10775.6,10777.25,10664.5,10682.7,10734.855,10728.04914
18-May-18,67.99000139,4859.310837,3105.069336,10671.85,10674.95,10589.1,10596.4,10732.67,10704.11293
21-May-18,68.11500046,4892.235999,3102.131475,10616.7,10621.7,10505.8,10516.7,10712.79,10670.03785
22-May-18,68.02000169,4947.159087,3112.055793,10518.45,10558.6,10490.55,10536.7,10694.68,10645.79461
23-May-18,68.37000039,4916.136531,3126.406883,10521.1,10533.55,10417.8,10430.35,10663.545,10606.62286
24-May-18,68.33999888,4871.429552,3141.374414,10464.85,10535.15,10419.8,10513.85,10643.275,10589.75507
25-May-18,67.73000058,4702.358097,3132.478793,10533.05,10628.05,10524,10605.15,10623.14,10592.55415
28-May-18,67.40000115,4500.98942,3099.756359,10648.35,10709.8,10640.55,10688.65,10611.345,10610.02612
29-May-18,67.84000017,4537.233024,3123.087109,10689.4,10717.25,10616.1,10633.3,10594.49,10614.25773
30-May-18,67.44000116,4558.49894,3108.737417,10579,10648.7,10558.45,10614.35,10581.815,10614.27451
31-May-18,67.43000125,4556.81599,3115.070712,10670.1,10763.8,10620.4,10736.15,10587.16,10636.43369
1-Jun-18,66.99500023,4472.308674,3098.085383,10738.45,10764.75,10681.5,10696.2,10597.14,10647.30029
4-Jun-18,67.06999881,4389.289116,3092.557143,10765.95,10770.3,10618.35,10628.5,10608.32,10643.88206
5-Jun-18,67.09999846,4358.317417,3095.074498,10630.7,10633.15,10550.9,10593.15,10613.965,10634.65805
6-Jun-18,66.84000061,4361.173777,3094.566869,10603.45,10698.35,10587.5,10684.65,10639.395,10643.74749
7-Jun-18,67.41999977,4403.441269,3108.119029,10722.6,10818,10722.6,10768.35,10664.845,10666.40249
8-Jun-18,67.53000172,4443.925293,3122.999329,10736.4,10779.45,10709.05,10767.65,10681.095,10684.81113
11-Jun-18,67.47000048,4426.206611,3116.58522,10781.85,10850.55,10777.05,10786.95,10690.925,10703.38183
12-Jun-18,67.47999859,4475.704117,3114.915461,10816.15,10856.55,10789.4,10842.85,10711.88,10728.73968
13-Jun-18,67.64499824,4483.332117,3115.196865,10887.5,10893.25,10842.65,10856.7,10736.115,10752.0052
14-Jun-18,67.68999957,4513.774369,3134.688146,10832.9,10833.7,10773.55,10808.05,10743.305,10762.19516
15-Jun-18,68.06000006,4485.293734,3121.576021,10808.65,10834,10755.4,10817.7,10755.455,10772.28695
18-Jun-18,68.03999963,4417.930987,3097.778273,10830.2,10830.2,10787.35,10799.85,10772.59,10777.29841
19-Jun-18,68.31000034,4429.62581,3099.343249,10789.45,10789.45,10701.2,10710.45,10784.32,10765.14416
20-Jun-18,68.06000006,4474.90783,3083.935472,10734.65,10781.8,10724.05,10772.05,10793.06,10766.39976
21-Jun-18,67.94500205,4447.067652,3061.755611,10808.45,10809.6,10725.9,10741.1,10790.335,10761.79981
22-Jun-18,67.8700018,4575.875485,3061.165141,10742.7,10837,10710.45,10821.85,10795.755,10772.71802
25-Jun-18,68.11500046,4680.53874,3067.936383,10822.9,10831.05,10753.05,10762.45,10793.305,10770.85111
26-Jun-18,68.37000039,4715.66389,3055.898495,10742.7,10805.25,10732.55,10769.15,10785.935,10770.54182
27-Jun-18,68.63999797,4946.561105,3063.950781,10785.5,10785.5,10652.4,10671.4,10767.405,10752.51603
28-Jun-18,68.84000056,5041.627269,3061.31508,10660.8,10674.2,10557.7,10589.1,10745.51,10722.80403
29-Jun-18,68.45999916,5057.349305,3043.296986,10612.85,10723.05,10612.35,10714.3,10735.17,10721.25784
2-Jul-18,68.720002,5075.96386,3041.427281,10732.35,10736.15,10604.65,10657.3,10720.915,10709.62914
3-Jul-18,68.55000023,5086.236676,3040.567248,10668.6,10713.3,10630.25,10699.9,10719.86,10707.86021
4-Jul-18,68.68999929,5082.493699,3059.797625,10715,10777.15,10677.75,10769.9,10719.645,10719.14017
5-Jul-18,68.88000153,5080.788101,3062.496363,10786.05,10786.05,10726.25,10749.75,10720.51,10724.70559
6-Jul-18,68.80500229,5025.525275,3062.093124,10744.15,10816.35,10735.05,10772.65,10715.59,10733.42276
9-Jul-18,68.65999919,5054.931891,3069.03801,10838.3,10860.35,10807.15,10852.9,10724.635,10755.14589
10-Jul-18,68.75499892,5094.482336,3055.66505,10902.75,10956.9,10876.65,10947.25,10742.445,10790.07391
11-Jul-18,68.73000086,5005.236567,3042.047176,10956.4,10976.65,10923,10948.3,10770.135,10818.84229
12-Jul-18,68.5200002,4811.028093,3022.316787,11006.95,11078.3,10999.65,11023.2,10813.545,10855.99824
13-Jul-18,68.50000069,4833.30807,3012.837701,11056.9,11071.35,10999.75,11018.9,10844.005,10885.61674
16-Jul-18,68.55000023,4757.403881,3017.747372,11018.95,11019.5,10926.25,10936.85,10871.96,10894.93188
17-Jul-18,68.42999823,4632.631968,2994.245061,10939.65,11018.5,10925.6,11008.05,10902.775,10915.49881
18-Jul-18,68.62499999,4639.737935,2972.165669,11060.2,11076.2,10956.3,10980.45,10923.83,10927.30812
19-Jul-18,69.0200002,4731.104862,2979.222899,10999.5,11006.5,10935.45,10957.1,10944.565,10932.72482
20-Jul-18,68.7399979,4707.017076,2985.359796,10963.5,11030.25,10946.2,11010.2,10968.32,10946.81122
23-Jul-18,68.84500051,4729.258173,2991.316209,11019.85,11093.4,11010.95,11084.75,10991.505,10971.891
24-Jul-18,68.94700141,4720.235067,2988.196623,11109,11143.4,11092.5,11134.3,11010.21,11001.41991
25-Jul-18,68.73000086,4746.148082,2992.963543,11148.4,11157.15,11113.25,11132,11028.58,11025.16174
26-Jul-18,68.65999919,4778.357595,2988.37522,11132.95,11185.85,11125.7,11167.3,11042.99,11051.00506
27-Jul-18,68.60500033,4755.954845,2977.84779,11232.75,11283.4,11210.25,11278.35,11068.935,11092.34051
30-Jul-18,68.60500033,4799.171022,2979.76442,11296.65,11328.1,11261.45,11319.55,11107.205,11133.65132
31-Jul-18,68.45999916,4750.076687,2978.238015,11311.05,11366,11267.75,11356.5,11142.05,11174.16926
1-Aug-18,68.34999957,4649.90639,2975.402349,11359.8,11390.55,11313.55,11346.2,11178.625,11205.44758
2-Aug-18,68.62499999,4671.365072,2970.126468,11328.9,11328.9,11234.95,11244.7,11207.385,11212.58438
3-Aug-18,68.54500075,4714.858516,2962.796169,11297.8,11368,11294.55,11360.8,11242.445,11239.53268
6-Aug-18,68.8299981,4767.111176,2965.537489,11401.5,11427.65,11370.6,11387.1,11272.68,11266.3631
7-Aug-18,68.63000173,4766.567071,2966.681203,11423.15,11428.95,11359.7,11389.45,11298.195,11288.74254
8-Aug-18,68.65999919,4654.378844,2962.778612,11412.5,11459.95,11379.3,11450,11329.995,11318.06207
9-Aug-18,68.76000071,4601.975185,2966.857238,11493.25,11495.2,11454.1,11470.7,11360.335,11345.81442
10-Aug-18,68.88999955,4629.32376,2971.3885,11474.95,11478.75,11419.65,11429.5,11375.45,11361.02998
13-Aug-18,70.01999911,4681.872414,2982.21704,11369.6,11406.3,11340.3,11355.75,11379.07,11360.06999
14-Aug-18,69.96000107,4731.312533,2972.704626,11381.7,11452.45,11370.8,11435.1,11386.93,11373.71181
16-Aug-18,70.08999766,4572.640712,2941.51388,11397.15,11449.85,11366.25,11385.05,11390.815,11375.7733
17-Aug-18,70.10000116,4612.349365,2936.892063,11437.15,11486.45,11431.8,11470.75,11413.42,11393.04179
20-Aug-18,69.81999846,4597.733792,2946.367276,11502.1,11565.3,11499.65,11551.75,11432.515,11421.89783
21-Aug-18,69.85999986,4615.908866,2957.591101,11576.2,11581.75,11539.6,11570.9,11450.895,11448.98913
23-Aug-18,70.10499906,4762.644966,2962.199374,11620.7,11620.7,11546.7,11582.75,11470.225,11473.30929
24-Aug-18,69.97000176,4822.196974,2974.579246,11566.6,11604.6,11532,11557.1,11480.935,11488.54396
27-Aug-18,70.16500001,4819.032064,2998.806475,11605.85,11700.95,11595.6,11691.95,11503.06,11525.52688
28-Aug-18,70.10000116,4833.493363,3012.465583,11731.95,11760.2,11710.5,11738.5,11533.96,11564.24927
29-Aug-18,70.5349988,4883.35461,3013.527726,11744.95,11753.2,11678.85,11691.9,11567.575,11587.45849
30-Aug-18,70.74499789,4964.237706,3020.728237,11694.75,11698.8,11639.7,11676.8,11591.745,11603.7024
31-Aug-18,71.00500124,4970.219852,3024.803388,11675.85,11727.65,11640.1,11680.5,11621.29,11617.6656
3-Sep-18,71.21499765,4976.02549,3021.056766,11751.8,11751.8,11567.4,11582.35,11632.45,11611.24458
4-Sep-18,71.58499999,5042.926266,3022.298518,11598.75,11602.55,11496.85,11520.3,11629.305,11594.7092
5-Sep-18,71.7550003,4956.7887,3035.601535,11514.85,11542.65,11393.85,11476.95,11619.91,11573.29844
6-Sep-18,71.9499982,4912.822561,3057.729941,11514.15,11562.25,11436.05,11536.9,11615.325,11566.68054
7-Sep-18,71.78999817,4858.588242,3048.213594,11558.25,11603,11484.4,11589.1,11618.525,11570.75681
10-Sep-18,72.45500001,4936.076464,3063.828744,11570.25,11573,11427.3,11438.1,11593.14,11546.63739
11-Sep-18,72.63999907,4967.786426,3065.735501,11476.85,11479.4,11274,11287.5,11548.04,11499.5215
12-Sep-18,72.16000066,5075.638626,3058.786824,11340.1,11380.75,11250.2,11369.9,11515.84,11475.95395
14-Sep-18,71.87999836,4947.511634,3052.782611,11443.5,11523.25,11430.55,11515.2,11499.68,11483.0896
17-Sep-18,72.53999819,5011.726981,3071.639856,11464.95,11464.95,11366.9,11377.75,11469.405,11463.93694
18-Sep-18,72.71000212,5055.590122,3080.344629,11381.55,11411.45,11268.95,11278.9,11439.06,11430.29386
19-Sep-18,72.35999968,5100.73901,3080.041026,11326.65,11332.05,11210.9,11234.35,11410.465,11394.66771
21-Sep-18,72.24000209,5126.599308,3072.470358,11271.3,11346.8,10866.45,11143.1,11377.08,11348.92812
24-Sep-18,72.6699982,5253.943001,3081.92053,11164.4,11170.15,10943.6,10967.4,11320.13,11279.55937
25-Sep-18,72.68499913,5275.761727,3086.057808,10969.95,11080.6,10882.85,11067.45,11267.965,11240.99403
26-Sep-18,72.59999833,5236.881372,3075.815783,11145.55,11145.55,10993.05,11053.8,11229.535,11206.95875
27-Sep-18,72.56999903,5248.948779,3055.795775,11079.8,11089.45,10953.35,10977.55,11198.54,11165.24807
28-Sep-18,72.51000112,5284.061294,3048.510955,11008.1,11034.1,10850.3,10930.45,11154.595,11122.55751
1-Oct-18,72.92499759,5404.678659,3079.177983,10930.9,11035.65,10821.55,11008.3,11103.905,11101.78342
3-Oct-18,73.34499763,5538.107349,3131.841115,10982.7,10989.05,10843.75,10858.25,11051.955,11057.50462
4-Oct-18,73.62999792,5574.232905,3140.812026,10754.7,10754.7,10547.25,10599.25,10983.99,10974.1856
5-Oct-18,73.7699996,5528.748592,3151.690882,10514.1,10540.65,10261.9,10316.45,10892.2,10854.59731
8-Oct-18,74.06499974,5471.257839,3134.000458,10310.15,10398.35,10198.4,10348.05,10812.695,10762.4978
9-Oct-18,74.34000203,5546.859145,3132.518043,10390.3,10397.6,10279.35,10301.05,10746.06,10678.5982
10-Oct-18,74.25000258,5501.89748,3133.970992,10331.85,10482.35,10318.25,10460.1,10685.325,10638.87125
11-Oct-18,74.0499996,5320.975078,3171.260766,10169.8,10335.95,10138.6,10234.65,10603.41,10565.37648
12-Oct-18,73.60999848,5264.377461,3183.770412,10331.55,10492.45,10322.15,10472.5,10552.905,10548.48985
15-Oct-18,73.7699996,5285.012623,3214.586508,10524.2,10526.3,10410.15,10512.5,10511.11,10541.94624
16-Oct-18,73.46500025,5261.121896,3203.085212,10550.15,10604.9,10525.3,10584.75,10468.755,10549.72874
17-Oct-18,73.59999741,5210.150754,3191.553872,10688.7,10710.15,10436.45,10453.05,10428.235,10532.15079
19-Oct-18,73.37500055,5087.877876,3193.541382,10339.7,10380.1,10249.6,10303.55,10398.665,10490.58701
22-Oct-18,73.55999866,5101.285155,3186.1644,10405.85,10408.55,10224,10245.25,10391.545,10445.98028
23-Oct-18,73.55000036,4984.507574,3213.956284,10152.6,10222.1,10102.35,10146.8,10371.42,10391.58386
24-Oct-18,73.22999799,4916.916187,3191.553872,10278.15,10290.65,10126.7,10224.75,10363.79,10361.25043
25-Oct-18,73.22999799,4920.387196,3196.890065,10135.05,10166.6,10079.3,10124.9,10330.27,10318.27763
26-Oct-18,73.45999747,4918.810407,3205.354224,10122.35,10128.85,10004.55,10030,10309.805,10265.86351
29-Oct-18,73.40000109,4945.303581,3193.286435,10078.1,10275.3,10020.35,10250.85,10287.64,10263.13378
30-Oct-18,73.68000068,4887.703214,3184.906093,10239.4,10285.1,10175.35,10198.4,10256.23,10251.36401
31-Oct-18,73.96000036,4916.813243,3180.519951,10209.55,10396,10105.1,10386.6,10236.415,10275.95237
1-Nov-18,73.45500077,4735.029323,3184.652523,10441.7,10441.9,10341.9,10380.45,10229.155,10294.95194
2-Nov-18,72.4399994,4613.555962,3170.737894,10462.3,10606.95,10457.7,10553,10254.1,10341.86977
5-Nov-18,73.08000199,4626.931039,3177.801152,10558.75,10558.8,10477,10524,10281.975,10374.98435
6-Nov-18,72.95499844,4565.749907,3176.902647,10552,10600.25,10491.45,10530,10320.295,10403.16902
7-Nov-18,72.45000262,4563.353931,3161.385572,10614.45,10616.45,10582.3,10598.4,10357.66,10438.66556
9-Nov-18,72.48000259,4357.452472,3117.051519,10614.7,10619.55,10544.85,10585.2,10403.69,10465.30819
12-Nov-18,72.8599998,4440.533353,3111.106963,10607.8,10645.5,10464.05,10482.2,10448.91,10468.37942
13-Nov-18,72.61500201,4223.709674,3084.496703,10451.9,10596.25,10440.55,10582.5,10482.075,10489.12862
14-Nov-18,72.30999933,4065.002922,3068.755466,10634.9,10651.6,10532.7,10576.3,10519.865,10504.97796
15-Nov-18,71.91499935,4069.951548,3085.610257,10580.6,10646.5,10557.5,10616.7,10542.875,10525.29106
16-Nov-18,71.97999993,4118.273855,3098.863027,10644,10695.15,10631.15,10682.2,10573.05,10553.81996
19-Nov-18,71.61000048,4059.552635,3090.84615,10731.25,10774.7,10688.8,10763.4,10594.09,10591.92542
