Date,USD,Euro,GBP,JPY,CNY,HKD,SGD,NIKK,SPF,STI,HSI,SSE,FTSE,CRUDE,GOLD,Maxc,Minc,Avgc,PLR,Conf,Close
28-Feb-17,66.73,70.58,82.99,0.59,9.72,8.6,47.55,19118.99,2363.64,3122.77,23740.73,3241.73,7263.4,3592.48,2956.54,8914.75,8867.6,8981.23,-0.00192,0,8879.6
01-Mar-17,66.87,70.53,82.61,0.59,9.69,8.61,47.46,19393.54,2395.96,3136.48,23776.49,3246.93,7382.9,3622.87,2937.79,8960.8,8898.6,9004.5,0.00743,0,8945.8
02-Mar-17,66.79,70.17,82.21,0.58,9.68,8.6,47.27,19564.8,2381.92,3122.34,23728.07,3230.03,7382.4,3560.21,2929.3,8992.5,8879.8,9016.48,-0.00516,0,8899.75
03-Mar-17,66.78,70.94,81.92,0.59,9.67,8.6,47.36,19469.17,2383.12,3121.51,23552.72,3218.31,7374.3,3541.73,2906.52,8907.1,8860.1,9021.63,-0.00025,0,8897.55
06-Mar-17,66.68,70.55,82.11,0.59,9.65,8.59,47.21,19379.14,2375.31,3130.44,23596.28,3233.87,7350.1,3551.59,2906.84,8967.8,8914,9052.85,0.00738,0,8963.45
07-Mar-17,66.62,70.4,81.59,0.58,9.66,8.58,47.21,19344.15,2368.39,3145.29,23681.07,3242.41,7339,3563.94,2884.8,8977.85,8932.8,9103.35,-0.00185,0,8946.9
08-Mar-17,66.76,70.38,81.28,0.58,9.65,8.6,47.08,19254.03,2362.98,3118.84,23782.27,3240.67,7334.6,3496.31,2867.34,8957.05,8891.95,9079.95,-0.00253,0,8924.3
09-Mar-17,66.69,70.54,81.25,0.58,9.63,8.59,46.95,19318.58,2364.87,3133.35,23501.56,3216.75,7315,3318.7,2850.11,8945.8,8899.5,9075,0.0003,0,8927
10-Mar-17,66.56,71.03,81.14,0.58,9.57,8.57,47.13,19604.61,2372.6,3147.15,23568.67,3212.76,7343.1,3291.32,2833.62,8975.7,8903.95,9064.8,0.00085,0,8934.55
14-Mar-17,65.77,69.75,80.87,0.57,9.49,8.47,46.47,19609.5,2365.45,3137.43,23827.95,3239.33,7357.9,3160.42,2815.95,9122.75,9060.5,9151.6,0.01692,0,9087
15-Mar-17,65.63,70.45,79.94,0.58,9.48,8.45,46.84,19577.38,2385.26,3163.52,23792.85,3241.76,7368.6,3190.26,2797.33,9106.55,9075.5,9160.95,-0.00024,0,9084.8
16-Mar-17,65.38,70.39,80.67,0.58,9.48,8.42,46.66,19590.14,2381.38,3169.38,24288.28,3268.94,7416,3209.91,2843.81,9158.45,9128.55,9165.6,0.00756,0,9153.7
17-Mar-17,65.47,70.31,80.82,0.58,9.46,8.44,46.7,19521.59,2378.25,3165.7,24309.93,3237.45,7425,3204.66,2849.18,9218.4,9147.6,9182.75,0.00069,0,9160.05
21-Mar-17,65.34,70.64,80.75,0.59,9.51,8.41,46.69,19455.88,2344.02,3118.19,24593.12,3261.61,7378.3,3205.27,2858.15,9147.75,9087.2,9115.55,-0.00059,0,9121.5
22-Mar-17,65.45,70.67,81.54,0.59,9.51,8.43,46.82,19041.38,2348.45,3126.93,24320.41,3245.22,7324.7,3140.51,2886.74,9072.9,9019.3,9101.48,-0.01003,0,9030.45
23-Mar-17,65.45,70.58,81.71,0.59,9.5,8.43,46.77,19085.31,2345.96,3142.9,24327.7,3248.55,7340.7,3157.86,2885.54,9099.05,9048.6,9137,0.00617,0,9086.3
24-Mar-17,65.43,70.65,81.95,0.59,9.46,8.42,46.77,19262.53,2343.98,3126.88,24358.27,3269.45,7336.8,3144.12,2877.89,9133.55,9089.4,9199.3,0.00239,0,9108
27-Mar-17,64.99,70.61,81.59,0.59,9.45,8.37,46.63,18985.59,2341.59,3157.82,24193.7,3266.96,7293.5,3106.33,2888.05,9094.85,9024.65,9195.83,-0.00692,0,9045.2
28-Mar-17,65.04,70.33,81.63,0.58,9.42,8.37,46.53,19202.87,2358.57,3184.57,24345.87,3252.95,7343.4,3154.28,2883.79,9110.4,9079.8,9223.48,0.00613,0,9100.8
29-Mar-17,64.88,69.85,80.98,0.58,9.41,8.35,46.53,19217.48,2361.13,3173.24,24392.05,3241.31,7373.7,3184.31,2869.67,9153.15,9109.1,9225.88,0.00471,0,9143.8
30-Mar-17,64.86,69.24,80.67,0.58,9.42,8.35,46.39,19063.22,2368.06,3175.11,24301.09,3210.24,7369.5,3246.23,2867.1,9183.15,9136.35,9244.45,0.00327,0,9173.75
31-Mar-17,64.86,69.1,80.88,0.58,9.44,8.35,46.42,18909.26,2362.72,3187.51,24111.59,3222.51,7322.9,3267.95,2858.22,9191.7,9152.1,9245.4,0,0,9173.75
05-Apr-17,64.88,69.46,81.15,0.59,9.41,8.37,46.54,18861.27,2352.95,3176.55,24400.8,3270.3,7331.7,3346.55,2887.26,9273.9,9215.4,9277.18,0.00991,0,9265.15
06-Apr-17,64.61,68.77,80.98,0.58,9.31,8.31,46.06,18597.06,2357.49,3175.59,24273.72,3281,7303.2,3333.36,2881.54,9267.95,9218.85,9316.8,-0.00035,0,9261.95
07-Apr-17,64.27,68.06,80.56,0.58,9.36,8.27,45.75,18664.63,2355.54,3177.27,24267.3,3286.62,7349.4,3363.39,2885.9,9250.5,9188.1,9319.38,-0.0069,0,9198.3
10-Apr-17,64.61,68.46,79.53,0.58,9.37,8.31,45.97,18797.88,2357.16,3181.45,24262.18,3269.39,7348.9,3407.4,2871.02,9225.65,9174.85,9306.3,-0.00183,0,9181.45
11-Apr-17,64.55,68.44,80.21,0.59,9.39,8.31,45.98,18747.87,2353.78,3174.75,24088.46,3288.97,7365.5,3428.39,2897.45,9242.7,9172.85,9311.05,0.00603,0,9237
12-Apr-17,64.69,69,80.64,0.59,9.35,8.32,46.37,18552.61,2344.93,3186.01,24313.5,3273.83,7349,3458.86,2923.76,9246.4,9161.8,9339.5,-0.00364,0,9203.45
13-Apr-17,64.44,68.4,81.12,0.59,9.36,8.29,46.09,18426.84,2328.95,3169.24,24261.66,3275.96,7327.6,3424.43,2935.32,9202.65,9144.95,9338.78,-0.00574,0,9150.8
18-Apr-17,64.61,69.33,81.02,0.6,9.39,8.31,46.28,18418.59,2342.19,3137.54,23924.54,3196.71,7147.5,3393.03,2937.69,9217.9,9095.45,9292.28,-0.005,0,9105.15
19-Apr-17,64.67,69.26,82.94,0.59,9.39,8.32,46.24,18432.2,2338.17,3126.28,23825.88,3170.69,7114.4,3373.27,2931.51,9120.5,9075.15,9290.45,-0.00018,0,9103.5
20-Apr-17,64.62,69.26,82.64,0.59,9.39,8.31,46.23,18430.49,2355.84,3137.88,24056.98,3172.1,7118.5,3309.28,2926.01,9143.9,9102.65,9300.65,0.00361,0,9136.4
21-Apr-17,64.65,69.36,82.8,0.59,9.37,8.31,46.28,18620.75,2348.69,3139.83,24042.02,3173.15,7114.6,3255.77,2932.91,9183.65,9088.75,9268.4,-0.00186,0,9119.4
24-Apr-17,64.49,70.08,82.84,0.59,9.34,8.29,46.31,18875.88,2374.15,3144.03,24139.48,3129.53,7264.7,3211.87,2907.62,9225.4,9130.55,9281.23,0.01075,0,9217.95
25-Apr-17,64.33,70.29,82.51,0.59,9.3,8.27,46.15,19079.33,2388.61,3163.93,24455.94,3134.57,7275.6,3176.89,2891.36,9309.2,9250.35,9386.83,0.00957,0,9306.6
26-Apr-17,64.13,69.92,82.61,0.58,9.29,8.24,45.93,19289.43,2387.45,3173.76,24578.43,3140.85,7288.7,3189.52,2872.72,9367,9301.35,9453.13,0.00485,0,9351.85
27-Apr-17,64.12,69.71,82.38,0.58,9.33,8.24,45.9,19251.87,2388.77,3171.36,24698.48,3152.19,7237.2,3142.27,2877.28,9367.15,9322.65,9486.13,-0.00104,0,9342.15
28-Apr-17,64.29,70.06,82.73,0.58,9.32,8.27,46.02,19196.74,2384.2,3175.44,24615.13,3154.66,7203.9,3181.49,2885.05,9342.65,9282.25,9458.45,-0.00409,0,9304.05
02-May-17,64.17,70.13,82.8,0.57,9.3,8.25,46.04,19445.7,2391.17,3211.11,24696.13,3143.71,7250.1,3133.19,2860.08,9352.55,9269.9,9471.7,0.00105,0,9313.8
08-May-17,64.36,70.31,83.49,0.57,9.36,8.27,45.78,19895.7,2399.38,3236.98,24577.91,3078.61,7300.9,2982.45,2812.82,9338.7,9297.95,9492.58,0.00003,0,9314.05
09-May-17,64.68,70.33,83.28,0.57,9.36,8.31,45.82,19843,2396.92,3249.97,24889.03,3080.53,7342.2,2993.86,2807.58,9338.95,9307.7,9508.5,0.0003,0,9316.85
10-May-17,64.61,70.22,83.66,0.56,9.33,8.3,45.81,19900.09,2399.63,3249.97,25015.42,3052.78,7385.2,3033.35,2806.86,9414.75,9336,9507.28,0.00966,0,9407.3
11-May-17,64.4,69.95,83.6,0.57,9.31,8.27,45.77,19961.55,2394.44,3271.11,25125.55,3061.5,7386.6,3091.19,2800.01,9450.65,9411.3,9550,0.0016,0,9422.4
12-May-17,64.24,70.22,83,0.57,9.29,8.24,45.75,19883.9,2390.9,3255.29,25156.34,3083.51,7435.4,3072.34,2804.96,9437.75,9372.55,9524.4,-0.00228,0,9400.9
15-May-17,64.06,70.31,82.82,0.56,9.3,8.23,45.83,19869.85,2402.32,3264.21,25371.59,3090.23,7454.4,3152.07,2806.84,9449.25,9423.1,9535.08,0.00472,0,9445.4
16-May-17,64.05,70.98,82.6,0.57,9.32,8.22,45.91,19919.82,2400.67,3227.71,25335.94,3112.96,7522,3142.74,2809.57,9517.2,9456.35,9555.25,0.00705,0,9512.25
17-May-17,64.13,71.56,82.73,0.58,9.42,8.24,46.13,19814.88,2357.03,3224.1,25293.63,3104.44,7503.5,3141.47,2841.23,9532.6,9486.1,9556.75,0.00142,0,9525.75
18-May-17,64.88,72.04,83.18,0.58,9.38,8.34,46.59,19553.86,2365.72,3221.66,25136.52,3090.14,7436.4,3170.68,2881.37,9489.1,9418.1,9519.75,-0.01016,0,9429.45
19-May-17,64.56,72.36,83.92,0.58,9.37,8.3,46.62,19590.76,2381.73,3216.92,25174.87,3090.63,7470.7,3255.83,2865.97,9505.75,9390.75,9503.3,-0.00016,0,9427.9
22-May-17,64.51,72.49,84.16,0.58,9.42,8.29,46.53,19678.28,2394.02,3213.57,25391.34,3075.68,7496.3,3310.67,2870.35,9498.65,9427.9,9550.6,0.0011,0,9438.25
23-May-17,64.89,72.58,83.86,0.58,9.4,8.33,46.67,19613.28,2398.42,3222.69,25403.15,3061.95,7485.3,3318.06,2886.98,9448.05,9370,9523.25,-0.00554,0,9386.15
24-May-17,64.77,72.67,84.12,0.58,9.4,8.32,46.78,19742.98,2404.39,3231.24,25428.5,3064.08,7514.9,3345.01,2870.3,9431.9,9341.65,9496.05,-0.00273,0,9360.55
25-May-17,64.55,72.37,84.03,0.58,9.41,8.29,46.55,19813.13,2415.07,3234.37,25630.78,3107.83,7517.7,3267.33,2871.08,9523.3,9379.2,9539.03,0.01581,0,9509.75
26-May-17,64.51,72.14,83.53,0.58,9.41,8.28,46.69,19686.84,2415.82,3219.42,25639.27,3110.06,7547.6,3171.04,2883.16,9604.9,9495.4,9571.53,0.00893,0,9595.1
31-May-17,64.51,72.53,83.11,0.58,9.47,8.28,46.63,19650.57,2411.8,3210.82,25660.65,3117.18,7520,3139.23,2883.92,9649.6,9609.25,9612.33,0.00272,0,9621.25
01-Jun-17,64.48,72.3,83.15,0.58,9.46,8.28,46.5,19860.03,2430.06,3235.96,25809.22,3102.62,7543.8,3145.86,2891.87,9634.65,9589.9,9556.2,-0.00054,0,9616.1
02-Jun-17,64.42,72.67,83.06,0.58,9.46,8.27,46.65,20177.28,2439.07,3240.01,25924.05,3105.54,7547.6,3062.82,2896.68,9673.5,9637.45,9606.63,0.00388,0,9653.5
05-Jun-17,64.35,72.42,83.01,0.58,9.48,8.26,46.58,20170.82,2436.1,3238.31,25862.99,3091.66,7525.8,3065.66,2923.03,9687.2,9640.7,9588.25,0.00224,0,9675.1
06-Jun-17,64.43,72.66,83.03,0.59,9.48,8.27,46.7,19979.9,2429.33,3235.75,25997.14,3102.13,7525,3061.71,2946.87,9709.3,9630.2,9627.1,-0.00393,0,9637.15
07-Jun-17,64.43,72.53,83.19,0.59,9.45,8.27,46.61,19984.62,2433.14,3230.49,25974.16,3140.32,7478.6,3030.47,2947.72,9678.55,9630.55,9637.1,0.00277,0,9663.9
08-Jun-17,64.25,72.05,83.5,0.59,9.45,8.24,46.54,19909.26,2433.79,3237.05,26063.06,3150.33,7450,2948.07,2922.78,9688.7,9641.5,9671.1,-0.00172,0,9647.25
09-Jun-17,64.24,71.93,83.22,0.58,9.48,8.24,46.41,20013.26,2431.77,3254.19,26030.29,3158.4,7527.3,2947.34,2901.06,9676.25,9608.15,9646.2,0.00217,0,9668.25
12-Jun-17,64.48,72.24,81.88,0.59,9.46,8.27,46.58,19908.58,2429.39,3248.34,25708.04,3139.88,7511.9,2986.3,2898.87,9647.05,9598.5,9690.33,-0.00538,0,9616.4
13-Jun-17,64.35,72.13,81.61,0.58,9.46,8.25,46.59,19898.75,2440.35,3257.52,25852.1,3153.74,7500.4,2974.29,2890.06,9654.15,9595.4,9712.73,-0.00099,0,9606.9
14-Jun-17,64.23,72.06,82.07,0.59,9.48,8.24,46.7,19883.52,2437.92,3253.43,25875.9,3130.67,7474.4,2925.66,2898.63,9627.4,9580.45,9702.7,0.00117,0,9618.15
15-Jun-17,64.56,71.96,81.91,0.58,9.47,8.28,46.66,19831.82,2432.46,3232.09,25565.34,3132.49,7419.4,2878.99,2879.26,9621.4,9560.8,9729.03,-0.00418,0,9578.05
16-Jun-17,64.47,72.19,82.35,0.58,9.46,8.26,46.6,19943.26,2433.15,3231.44,25626.49,3123.17,7463.5,2886.27,2873.86,9615.85,9565.5,9739.4,0.00104,0,9588.05
19-Jun-17,64.49,71.91,82.36,0.58,9.45,8.27,46.5,20067.75,2453.46,3247.18,25924.55,3144.37,7523.8,2887.67,2859.43,9673.3,9614.9,9750.13,0.00722,0,9657.55
20-Jun-17,64.54,71.86,82.15,0.58,9.45,8.27,46.46,20230.41,2437.03,3230.42,25843.04,3140.01,7472.7,2831.44,2853.73,9676.5,9643.75,9774.4,-0.00042,0,9653.5
21-Jun-17,64.53,72.07,81.52,0.58,9.45,8.27,46.45,20138.79,2435.61,3201.77,25694.58,3156.21,7447.8,2808.21,2856.79,9650.45,9608.6,9765.58,-0.00206,0,9633.6
22-Jun-17,64.61,72.05,81.77,0.58,9.44,8.28,46.47,20110.51,2434.5,3215.55,25674.53,3147.45,7439.3,2775.54,2868.54,9698.85,9617.75,9771.23,-0.00037,0,9630
23-Jun-17,64.51,72.21,81.93,0.58,9.42,8.27,46.49,20132.67,2438.3,3209.47,25670.05,3157.87,7424.1,2778.66,2874.52,9647.65,9565.3,9773.68,-0.00573,0,9574.95
27-Jun-17,64.47,73.11,81.97,0.57,9.49,8.27,46.48,20225.09,2419.38,3219.53,25839.99,3191.2,7434.4,2844.53,2857.38,9615.4,9473.45,9742.38,-0.00666,0,9511.4
28-Jun-17,64.53,73.42,82.63,0.57,9.53,8.27,46.68,20130.41,2440.69,3215.7,25683.5,3173.2,7387.8,2872.22,2864.23,9522.5,9474.35,9750.15,-0.00212,0,9491.25
29-Jun-17,64.66,73.97,83.41,0.58,9.53,8.28,46.88,20220.3,2419.7,3258.65,25965.42,3188.06,7350.3,2923.78,2853.93,9575.8,9493.8,9804.33,0.00135,0,9504.1
30-Jun-17,64.62,73.84,84.11,0.57,9.54,8.28,46.95,20033.43,2423.41,3226.48,25764.58,3192.43,7312.7,2944.11,2848.34,9535.8,9448.75,9737.4,0.00177,0,9520.9
03-Jul-17,64.85,73.69,84.18,0.57,9.53,8.3,46.9,20055.8,2429.01,3223.46,25784.17,3195.91,7377.1,3017.28,2825.94,9624,9543.55,9836.08,0.00983,0,9615
05-Jul-17,64.8,73.56,83.71,0.57,9.52,8.3,46.93,20081.63,2432.54,3248.71,25521.97,3207.13,7367.6,2997.86,2810.58,9643.65,9607.35,9872.6,0.00235,0,9637.6
06-Jul-17,64.72,73.94,83.82,0.57,9.5,8.29,46.83,19994.06,2409.75,3226.34,25465.22,3212.44,7337.3,2977.48,2813.45,9700.7,9639.95,9860.55,0.00383,0,9674.55
07-Jul-17,64.62,73.68,83.95,0.57,9.48,8.27,46.76,19929.09,2425.18,3229.01,25340.85,3217.96,7350.9,2876.34,2793.22,9684.25,9642.65,9858.95,-0.0009,0,9665.8
10-Jul-17,64.47,73.5,83.31,0.57,9.49,8.25,46.56,20080.98,2427.43,3246.35,25500.06,3212.63,7370,2858.25,2770.6,9782.15,9646.45,9867.28,0.01083,0,9771.05
11-Jul-17,64.56,74.04,83.05,0.57,9.5,8.26,46.72,20195.48,2425.53,3218.8,25877.64,3203.04,7329.8,2877.27,2775.65,9830.05,9778.85,9931.33,0.00153,0,9786.05
12-Jul-17,64.47,73.58,82.96,0.57,9.5,8.25,46.8,20098.38,2443.25,3208.91,26043.64,3197.54,7416.9,2955.91,2789.78,9824.95,9787.7,9878.75,0.00307,0,9816.1
13-Jul-17,64.46,73.47,83.08,0.57,9.51,8.26,46.91,20099.81,2447.83,3235.67,26346.17,3218.16,7413.4,2941.7,2788.27,9897.25,9853.45,9873.05,0.00767,0,9891.7
14-Jul-17,64.42,73.89,83.41,0.57,9.5,8.26,46.98,20118.86,2459.27,3287.43,26389.23,3222.42,7378.4,2983.93,2792.18,9913.3,9845.45,9831.88,-0.00054,0,9886.35
18-Jul-17,64.32,74.31,84,0.57,9.52,8.24,47.07,19999.91,2460.61,3306.08,26524.94,3187.57,7390.2,2983.19,2821.45,9885.35,9792.05,9848,-0.00601,0,9827.15
19-Jul-17,64.27,74.01,83.87,0.57,9.52,8.23,46.97,20020.86,2473.83,3325.07,26672.16,3230.98,7430.9,3012.61,2822.3,9905.05,9851.65,9899.73,0.00735,0,9899.6
20-Jul-17,64.37,74.87,83.67,0.58,9.51,8.24,47.12,20144.59,2473.45,3293.13,26740.21,3244.86,7487.9,3056.74,2824.57,9922.55,9863.45,9864.7,-0.00266,0,9873.3
21-Jul-17,64.38,75.09,83.51,0.58,9.54,8.24,47.26,20099.75,2472.54,3314.12,26706.09,3237.98,7452.9,3000.45,2842.46,9924.7,9838,9861.18,0.00424,0,9915.25
24-Jul-17,64.39,74.97,83.67,0.58,9.54,8.25,47.28,19975.67,2469.91,3310.8,26846.83,3250.6,7377.7,2975.17,2855.98,9982.05,9919.6,9874.03,0.00515,0,9966.4
25-Jul-17,64.38,74.99,83.9,0.57,9.53,8.25,47.26,19955.2,2477.13,3327.83,26852.05,3243.69,7434.8,3050.1,2849.6,10011.3,9949.1,9915.3,-0.00019,0,9964.55
26-Jul-17,64.36,75.51,83.86,0.58,9.51,8.24,47.41,20050.16,2477.83,3336.72,26941.02,3247.68,7452.3,3125.66,2836.71,10025.95,9965.95,9945.85,0.00561,0,10020.65
27-Jul-17,64.12,74.88,84.44,0.58,9.52,8.21,47.18,20079.64,2475.42,3354.71,27131.17,3249.78,7443,3136.78,2854.91,10114.85,10005.5,9946.43,-0.00001,0,10020.55
28-Jul-17,64.12,75.35,83.78,0.58,9.54,8.21,47.26,19959.84,2472.1,3330.75,26979.39,3253.24,7368.4,3173.39,2860.04,10026.05,9944.5,9926.98,-0.0006,0,10014.5
01-Aug-17,64.1,75.64,84.84,0.58,9.47,8.2,47.2,19985.79,2476.35,3338.2,27540.23,3292.64,7423.7,3178.98,2870.99,10128.6,10065.75,9995.43,0.00995,0,10114.65
02-Aug-17,63.64,75.45,84.63,0.57,9.48,8.14,46.82,20080.04,2477.57,3348.8,27607.38,3285.06,7411.4,3132.14,2858.84,10137.85,10054.2,10008.65,-0.00328,0,10081.5
03-Aug-17,63.7,75.62,84.14,0.58,9.46,8.15,46.89,20029.26,2472.16,3342.92,27531.01,3272.93,7474.8,3161.16,2847.74,10081.15,9998.25,9964.9,-0.00675,0,10013.65
04-Aug-17,63.67,74.96,83.7,0.58,9.5,8.14,46.79,19952.33,2476.83,3326.52,27562.68,3262.08,7511.7,3126.54,2849.48,10075.25,9988.35,9976.6,0.00525,0,10066.4
07-Aug-17,63.84,75.3,83.01,0.58,9.5,8.16,46.85,20055.89,2480.91,3320.67,27690.36,3279.46,7531.9,3134.4,2841.16,10088.1,10046.35,10004.98,-0.00089,0,10057.4
08-Aug-17,63.69,74.86,83.22,0.58,9.57,8.14,46.72,19996.01,2474.92,3318.08,27854.91,3281.87,7542.7,3147.43,2843,10083.8,9947,9987.83,-0.00787,0,9978.55
09-Aug-17,63.86,75.09,82.74,0.58,9.64,8.17,46.83,19738.71,2474.02,3318.08,27757.09,3275.57,7498.1,3153.93,2871.43,9969.8,9893.05,9995.3,-0.00709,0,9908.05
10-Aug-17,64.1,75.45,83.05,0.59,9.62,8.2,47.01,19729.74,2438.21,3323.24,27444,3261.75,7389.9,3176.76,2906.39,9892.65,9776.2,9954.08,-0.0089,0,9820.25
14-Aug-17,64.09,75.5,83.46,0.58,9.59,8.19,47.03,19537.1,2465.84,3308.69,27250.23,3237.36,7353.9,3112.75,2908.74,9818.3,9752.1,9939.3,-0.00266,0,9794.15
16-Aug-17,64.17,75.51,82.52,0.58,9.61,8.2,47.1,19729.28,2468.11,3278.95,27409.07,3246.45,7433,3054.6,2888.86,9903.95,9773.85,9944.5,0.01048,0,9897.3
17-Aug-17,64.17,75.23,82.73,0.59,9.61,8.2,46.96,19702.63,2430.01,3268.88,27344.22,3268.43,7387.9,3004.96,2915.56,9947.8,9883.75,10031.35,0.00069,0,9904.15
18-Aug-17,64.1,75.39,82.58,0.59,9.62,8.19,47.02,19470.41,2425.55,3251.99,27047.57,3268.72,7324,3051.87,2927.54,9865.95,9783.65,9977.35,-0.00676,0,9837.4
21-Aug-17,64.11,75.75,82.53,0.59,9.62,8.19,47.11,19393.13,2428.37,3246.99,27154.68,3286.91,7318.9,3090.01,2918.48,9884.35,9740.1,9949.5,-0.00848,0,9754.35
22-Aug-17,64.07,75.36,82.71,0.58,9.62,8.19,47.03,19383.84,2452.51,3263.79,27401.67,3290.23,7381.7,3073.79,2912.96,9828.45,9752.6,9923.83,0.00115,0,9765.55
24-Aug-17,64.05,75.57,81.98,0.58,9.63,8.19,47.03,19353.77,2438.97,3272.16,27518.6,3271.51,7407.1,3072.56,2910.85,9881.5,9848.85,9904.68,0.00933,0,9857.05
28-Aug-17,63.9,76.55,82.49,0.59,9.7,8.17,47.21,19449.9,2444.24,3267.62,27863.29,3362.65,7337.4,3008.79,2932.58,9925.75,9882,9886.68,0.00564,0,9912.8
29-Aug-17,64.01,76.64,82.65,0.58,9.7,8.18,47.24,19362.55,2446.3,3249.34,27765.01,3365.23,7365.3,2976.86,2979.29,9887.35,9783.75,9852.4,-0.01185,0,9796.05
30-Aug-17,63.99,76.05,82.71,0.58,9.7,8.18,47.11,19506.54,2457.59,3265.26,28094.61,3363.63,7430.6,2966.63,2955.23,9909.45,9850.8,9820,0.00898,0,9884.4
31-Aug-17,63.94,76.15,82.71,0.58,9.76,8.17,47.16,19646.24,2471.65,3277.26,27970.3,3360.81,7438.5,2997.64,2957.44,9925.1,9856.95,9855.48,0.00338,0,9917.9
05-Sep-17,64.11,76.37,82.81,0.59,9.82,8.19,47.39,19385.81,2457.85,3251.26,27741.35,3384.32,7372.9,3101.2,3012.88,9963.1,9901.05,9967.53,0.00345,0,9952.2
06-Sep-17,64.06,76.34,83.55,0.59,9.87,8.19,47.45,19357.97,2465.54,3232.47,27613.76,3385.39,7354.1,3149.9,3019.82,9931.55,9882.55,9974.9,-0.00362,0,9916.2
07-Sep-17,64.01,76.97,83.55,0.59,9.84,8.19,47.78,19396.52,2465.1,3228.06,27522.92,3365.5,7397,3140.72,3020.19,9964.85,9917.2,10010.83,0.00138,0,9929.9
08-Sep-17,63.79,76.77,83.87,0.59,9.79,8.16,47.53,19274.82,2461.43,3228.56,27668.47,3365.24,7377.6,3107.87,3035.85,9963.6,9913.3,10052.6,0.00049,0,9934.8
11-Sep-17,63.94,76.42,84.19,0.58,9.8,8.19,47.47,19545.77,2488.11,3228.51,27955.13,3376.42,7413.6,3052.53,3001.89,10028.65,9968.8,10105.88,0.00715,0,10006.05
12-Sep-17,64.03,76.62,84.16,0.58,9.78,8.2,47.52,19776.62,2496.48,3235.69,27972.24,3379.49,7400.7,3085.85,2988.86,10097.55,10028.05,10139.95,0.00866,0,10093.05
13-Sep-17,64.01,76.09,85.06,0.58,9.78,8.19,47.4,19865.82,2498.37,3230.36,27894.08,3384.15,7379.7,3127.89,2994.97,10131.95,10063.15,10149.8,-0.00136,0,10079.3
14-Sep-17,64.12,76.43,84.56,0.58,9.78,8.21,47.61,19807.44,2495.62,3220.95,27777.2,3371.43,7295.4,3202.04,2988.76,10126.5,10070.35,10141.15,0.00072,0,10086.6
15-Sep-17,64.11,76.57,85.91,0.58,9.76,8.2,47.66,19909.5,2500.23,3209.56,27807.59,3353.62,7215.5,3195.45,2992.95,10115.15,10043.65,10133.9,-0.00012,0,10085.4
19-Sep-17,64.3,77.12,86.58,0.58,9.78,8.24,47.75,20299.38,2506.65,3225.95,28051.41,3356.84,7275.3,3218.55,2962.03,10178.95,10129.95,10183.85,0.00614,0,10147.55
20-Sep-17,64.29,76.46,86.86,0.57,9.83,8.24,47.67,20310.46,2508.24,3218.07,28127.8,3366,7272,3262.72,2975.38,10171.05,10134.2,10237.38,-0.00063,0,10141.15
21-Sep-17,64.81,77.4,86.76,0.58,9.83,8.3,48.02,20347.48,2500.6,3213.82,28110.33,3357.81,7263.9,3285.47,2953.76,10158.9,10058.6,10207.13,-0.0019,0,10121.9
22-Sep-17,64.79,77.42,88.02,0.58,9.84,8.3,48.15,20296.45,2502.22,3220.25,27880.53,3352.53,7310.6,3290.15,2964.61,10095.05,9952.8,10159.48,-0.01568,0,9964.4
25-Sep-17,65.13,77.16,87.43,0.58,9.86,8.33,48.21,20397.58,2496.66,3215.91,27500.34,3341.55,7301.3,3346.53,2978.35,9960.5,9816.05,10100.28,-0.00926,0,9872.6
26-Sep-17,65.46,77.2,87.71,0.58,9.89,8.38,48.33,20330.19,2496.84,3212.04,27513.01,3343.58,7285.7,3408.41,3001.52,9891.35,9813,10090.35,-0.00011,0,9871.5
27-Sep-17,65.71,77.18,88.1,0.58,9.82,8.41,48.34,20267.05,2507.04,3236.15,27642.43,3345.27,7313.5,3425,2980.04,9921.05,9714.4,10083.03,-0.01385,0,9735.75
28-Sep-17,65.47,77.16,87.97,0.58,9.82,8.38,48.22,20363.11,2510.06,3227.14,27421.6,3339.64,7322.8,3423.66,2964.02,9789.2,9687.55,10070.28,0.0034,0,9768.95
29-Sep-17,65.31,77.16,88.01,0.58,9.82,8.36,48.11,20356.28,2519.36,3219.91,27554.3,3348.94,7372.8,3374.35,2966.43,9854,9775.35,10118.53,0.00201,0,9788.6
10-Oct-17,65.25,77.04,85.89,0.58,9.89,8.36,48.11,20823.51,2550.64,3288.95,28490.83,3382.99,7538.3,3290.85,2981.2,10034,10002.3,10246.38,0.02306,0,10016.95
11-Oct-17,65.16,77.27,86.16,0.58,9.88,8.35,48.11,20881.27,2555.24,3280.28,28389.57,3388.28,7533.8,3334.18,2977.41,10067.25,9955.8,10220.78,-0.00321,0,9984.8
12-Oct-17,65.06,76.97,86.16,0.58,9.83,8.33,48.11,20954.72,2550.93,3303.09,28459.03,3386.1,7556.2,3296.37,2983.19,10104.45,9977.1,10180.68,0.01111,0,10096.4
13-Oct-17,64.7,76.49,86.28,0.58,9.82,8.29,47.96,21155.18,2553.17,3319.11,28476.43,3390.52,7535.4,3328.71,2981.04,10191.9,10120.1,10244.28,0.00701,0,10167.45
